source,author,title,description,url,urlToImage,publishedAt,content,topic
"{'id': None, 'name': 'GlobeNewswire'}",UTIME LTD,UTime Limited Announcing the official website change to http://wtoworld.com./,"Tel: (86) 755 86512266 7th Floor, Building 5A Shenzhen Software Industry Base, Nanshan District Shenzhen, People’s Republic of China 518061  SHENZHEN,......",https://www.globenewswire.com/news-release/2025/09/11/3148342/0/en/UTime-Limited-Announcing-the-official-website-change-to-http-wtoworld-com.html,https://ml.globenewswire.com/Resource/Download/24ccddbe-6348-4371-8565-cd77c6907d4a,2025-09-11T06:49:00Z,"Tel: (86) 755 865122667th Floor, Building 5AShenzhen Software Industry Base, Nanshan DistrictShenzhen, Peoples Republic of China 518061
SHENZHEN, China, Sept. 11, 2025 (GLOBE NEWSWIRE) -- UTime Limi… [+1942 chars]",technology
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,PM Modi meets with visiting Mauritius counterpart Navinchandra Ramgoolam in Varanasi; stage set for key talks,"Prime Minister Narendra Modi met with Mauritius Prime Minister Navinchandra Ramgoolam in Varanasi for bilateral talks, focusing on strengthening cooperation in development, capacity building, and various sectors like health, education, and renewable energy. T…",https://economictimes.indiatimes.com/news/india/pm-modi-meets-with-visiting-mauritius-counterpart-navinchandra-ramgoolam-in-varanasi-stage-set-for-key-talks/articleshow/123824353.cms,"https://img.etimg.com/thumb/msid-123824436,width-1200,height-630,imgsize-68574,overlay-economictimes/articleshow.jpg",2025-09-11T06:48:26Z,"Prime Minister Narendra Modi on Thursday hosted Mauritius Prime Minister Navinchandra Ramgoolam in Varanasi, marking the first formal bilateral meeting between Indias leader and a foreign head of gov… [+2656 chars]",technology
"{'id': None, 'name': 'CNA'}",,India's IT sector nervous as US proposes outsourcing tax,"BENGALURU :India's massive IT sector faces a lengthy period of uncertainty with customers delaying or re-negotiating contracts while the U.S. debates a proposed 25 per cent tax on American firms using foreign outsourcing services, analysts and lawyers said.Th…",https://www.channelnewsasia.com/business/indias-it-sector-nervous-us-proposes-outsourcing-tax-5343941,"https://dam.mediacorp.sg/image/upload/s--UoBaJciW--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/v1/one-cms/core/2025-09-11T064803Z_1_LYNXNPEL8A075_RTROPTP_3_USA-TAX-OUTSOURCING-INDIA.JPG?itok=l9hWDNuZ",2025-09-11T06:48:04Z,BENGALURU :India's massive IT sector faces a lengthy period of uncertainty with customers delaying or re-negotiating contracts while the U.S. debates a proposed 25 per cent tax on American firms usin… [+4040 chars],technology
"{'id': None, 'name': 'Yahoo Entertainment'}",Haripriya Suresh and Urvi Dugar,India's IT sector nervous as US proposes outsourcing tax,BENGALURU (Reuters) -India's massive IT sector faces a lengthy period of uncertainty with customers delaying or re-negotiating contracts while the U.S...,https://finance.yahoo.com/news/indias-sector-nervous-us-proposes-064803045.html,https://media.zenfs.com/en/reuters-finance.com/942d045bd02a793105babda5ac60094a,2025-09-11T06:48:03Z,"By Haripriya Suresh and Urvi Dugar
BENGALURU (Reuters) -India's massive IT sector faces a lengthy period of uncertainty with customers delaying or re-negotiating contracts while the U.S. debates a p… [+4177 chars]",technology
"{'id': None, 'name': 'Yahoo Entertainment'}",Haripriya Suresh and Urvi Dugar,India's IT sector nervous as US proposes outsourcing tax,BENGALURU (Reuters) -India's massive IT sector faces a lengthy period of uncertainty with customers delaying or re-negotiating contracts while the U.S...,https://finance.yahoo.com/news/indias-sector-nervous-us-proposes-064803630.html,https://media.zenfs.com/en/reuters.com/942d045bd02a793105babda5ac60094a,2025-09-11T06:48:03Z,"By Haripriya Suresh and Urvi Dugar
BENGALURU (Reuters) -India's massive IT sector faces a lengthy period of uncertainty with customers delaying or re-negotiating contracts while the U.S. debates a p… [+4177 chars]",technology
"{'id': None, 'name': 'Livemint'}","Mansi Verma, Sneha Shah",Gautam Thakar steps down as CEO of Prosus’ global edtech practice,"Gautam Thakar, who took up the role in August 2023, was instrumental in guiding edtech investments of Prosus in India through a downturn marked by significant corrections in valuations and pivots in business models.",https://www.livemint.com/companies/people/gautam-thakar-naspers-prosus-edtech-sector-investments-byjus-unacademy-11757562617424.html,https://www.livemint.com/lm-img/img/2025/09/11/1600x900/GT_1692640787129_1757571902926.jpg,2025-09-11T06:48:01Z,"MUMBAI
 : 
Gautam Thakar has stepped down as the chief executive of Prosus global edtech practice, which oversees more than $4 billion in investments, after two years in the role, according to thre… [+2118 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Katapult Target of Unusually High Options Trading (NASDAQ:KPLT),"Katapult Holdings, Inc. (NASDAQ:KPLT – Get Free Report) saw some unusual options trading on Wednesday. Stock investors bought 21,767 put options on the stock. This is an increase of 1,055% compared to the average volume of 1,884 put options. Katapult Stock Do…",https://www.etfdailynews.com/2025/09/11/katapult-target-of-unusually-high-options-trading-nasdaqkplt/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/katapult-holdings-inc-logo-1200x675.png?v=20221223094341&w=240&h=240&zc=2,2025-09-11T06:46:45Z,"Katapult Holdings, Inc. (NASDAQ:KPLT – Get Free Report) saw some unusual options trading on Wednesday. Stock investors bought 21,767 put options on the stock. This is an increase of 1,055% compared t… [+2622 chars]",technology
"{'id': None, 'name': 'Digitimes'}",Willis Ke,"Taiwan to showcase next-gen defense at TADTE 2025, highlighting UAVs and naval innovations","Taiwan is set to showcase its cutting-edge defense technology next week at the 2025 Taipei Aerospace & Defense Technology Exhibition (TADTE 2025). Following this week's SEMICON semiconductor show (September 10–12), the biennial event (September 18–20) will hi…",https://www.digitimes.com/news/a20250911PD222/taiwan-2025-innovations-technology-aidc.html,https://img.digitimes.com/newsshow/20250911pd222_files/1_b.jpg,2025-09-11T06:46:12Z,"Save my User ID and Password
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function… [+307 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Short Interest in Otsuka Co. (OTCMKTS:OSUKF) Declines By 22.3%,"Otsuka Co. (OTCMKTS:OSUKF – Get Free Report) was the recipient of a large decline in short interest during the month of August. As of August 15th, there was short interest totaling 157,800 shares, a decline of 22.3% from the July 31st total of 203,200 shares.…",https://www.etfdailynews.com/2025/09/11/short-interest-in-otsuka-co-otcmktsosukf-declines-by-22-3/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/generic-stocks6.jpg&w=240&h=240&zc=2,2025-09-11T06:45:06Z,"Otsuka Co. (OTCMKTS:OSUKF – Get Free Report) was the recipient of a large decline in short interest during the month of August. As of August 15th, there was short interest totaling 157,800 shares, a … [+1406 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,PubMatic (NASDAQ:PUBM) Earns Buy Rating from Rosenblatt Securities,"PubMatic (NASDAQ:PUBM – Get Free Report)‘s stock had its “buy” rating reaffirmed by equities researchers at Rosenblatt Securities in a research note issued to investors on Tuesday,Benzinga reports. They presently have a $17.00 price objective on the stock. Ro…",https://www.etfdailynews.com/2025/09/11/pubmatic-nasdaqpubm-earns-buy-rating-from-rosenblatt-securities/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/pubmatic-inc-logo-1200x675.png?v=20210319140441&w=240&h=240&zc=2,2025-09-11T06:45:00Z,"PubMatic (NASDAQ:PUBM – Get Free Report)‘s stock had its “buy” rating reaffirmed by equities researchers at Rosenblatt Securities in a research note issued to investors on Tuesday,Benzinga reports. T… [+5038 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Barclays Increases Lumentum (NASDAQ:LITE) Price Target to $165.00,"Lumentum (NASDAQ:LITE – Get Free Report) had its price target hoisted by analysts at Barclays from $135.00 to $165.00 in a note issued to investors on Tuesday, MarketBeat reports. The brokerage presently has an “overweight” rating on the technology company’s …",https://www.etfdailynews.com/2025/09/11/barclays-increases-lumentum-nasdaqlite-price-target-to-165-00/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/lumentum-holdings-inc-logo-1200x675.png?v=20240426105743&w=240&h=240&zc=2,2025-09-11T06:44:58Z,"Lumentum (NASDAQ:LITE – Get Free Report) had its price target hoisted by analysts at Barclays from $135.00 to $165.00 in a note issued to investors on Tuesday, MarketBeat reports. The brokerage prese… [+5873 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,American Public Education (NASDAQ:APEI) Now Covered by DA Davidson,"Equities researchers at DA Davidson started coverage on shares of American Public Education (NASDAQ:APEI – Get Free Report) in a research note issued to investors on Tuesday, Marketbeat.com reports. The firm set a “buy” rating and a $40.00 price target on the…",https://www.etfdailynews.com/2025/09/11/american-public-education-nasdaqapei-now-covered-by-da-davidson/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/american-public-education-inc-logo-1200x675.png?v=20221215091220&w=240&h=240&zc=2,2025-09-11T06:44:57Z,"Equities researchers at DA Davidson started coverage on shares of American Public Education (NASDAQ:APEI – Get Free Report) in a research note issued to investors on Tuesday, Marketbeat.com reports. … [+4895 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Anixa Biosciences (NASDAQ:ANIX) Earns “Buy” Rating from D. Boral Capital,"Anixa Biosciences (NASDAQ:ANIX – Get Free Report)‘s stock had its “buy” rating restated by stock analysts at D. Boral Capital in a research report issued on Tuesday,Benzinga reports. They currently have a $10.00 price target on the stock. D. Boral Capital’s p…",https://www.etfdailynews.com/2025/09/11/anixa-biosciences-nasdaqanix-earns-buy-rating-from-d-boral-capital/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/anixa-biosciences-inc-logo-1200x675.jpg?v=20240611113021&w=240&h=240&zc=2,2025-09-11T06:44:55Z,"Anixa Biosciences (NASDAQ:ANIX – Get Free Report)‘s stock had its “buy” rating restated by stock analysts at D. Boral Capital in a research report issued on Tuesday,Benzinga reports. They currently h… [+3446 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Nebius Group (NASDAQ:NBIS) Stock Price Expected to Rise, BWS Financial Analyst Says","Nebius Group (NASDAQ:NBIS – Get Free Report) had its target price lifted by equities research analysts at BWS Financial from $90.00 to $130.00 in a research note issued to investors on Tuesday,Benzinga reports. The firm presently has a “buy” rating on the sto…",https://www.etfdailynews.com/2025/09/11/nebius-group-nasdaqnbis-stock-price-expected-to-rise-bws-financial-analyst-says/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/nebius-group-nv-logo-1200x675.png?v=20250520081305&w=240&h=240&zc=2,2025-09-11T06:44:55Z,"Nebius Group (NASDAQ:NBIS – Get Free Report) had its target price lifted by equities research analysts at BWS Financial from $90.00 to $130.00 in a research note issued to investors on Tuesday,Benzin… [+3994 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Benchmark Forecasts Strong Price Appreciation for Semtech (NASDAQ:SMTC) Stock,"Semtech (NASDAQ:SMTC – Get Free Report) had its target price increased by investment analysts at Benchmark from $68.00 to $76.00 in a research report issued to clients and investors on Tuesday,Benzinga reports. The brokerage presently has a “buy” rating on th…",https://www.etfdailynews.com/2025/09/11/benchmark-forecasts-strong-price-appreciation-for-semtech-nasdaqsmtc-stock/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/semtech-logo-1200x675.gif&w=240&h=240&zc=2,2025-09-11T06:44:55Z,"Semtech (NASDAQ:SMTC – Get Free Report) had its target price increased by investment analysts at Benchmark from $68.00 to $76.00 in a research report issued to clients and investors on Tuesday,Benzin… [+5120 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,BWS Financial Downgrades Iridium Communications (NASDAQ:IRDM) to Sell,"Iridium Communications (NASDAQ:IRDM – Get Free Report) was downgraded by equities research analysts at BWS Financial from a “neutral” rating to a “sell” rating in a research report issued on Tuesday, Marketbeat reports. They presently have a $16.00 price targ…",https://www.etfdailynews.com/2025/09/11/bws-financial-downgrades-iridium-communications-nasdaqirdm-to-sell/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/iridium-communications-inc-logo-1200x675.png?v=20221114145307&w=240&h=240&zc=2,2025-09-11T06:44:55Z,"Iridium Communications (NASDAQ:IRDM – Get Free Report) was downgraded by equities research analysts at BWS Financial from a “neutral” rating to a “sell” rating in a research report issued on Tuesday,… [+4714 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Lake Street Capital Raises Interlink Electronics (NASDAQ:LINK) Price Target to $13.00,"Interlink Electronics (NASDAQ:LINK – Get Free Report) had its price objective lifted by equities research analysts at Lake Street Capital from $10.00 to $13.00 in a research note issued on Tuesday, MarketBeat Ratings reports. The brokerage currently has a “bu…",https://www.etfdailynews.com/2025/09/11/lake-street-capital-raises-interlink-electronics-nasdaqlink-price-target-to-13-00/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/interlink-electronics-inc-logo-1200x675.png&w=240&h=240&zc=2,2025-09-11T06:44:51Z,"Interlink Electronics (NASDAQ:LINK – Get Free Report) had its price objective lifted by equities research analysts at Lake Street Capital from $10.00 to $13.00 in a research note issued on Tuesday, M… [+1280 chars]",technology
"{'id': None, 'name': 'Digitimes'}",Charlene Chen,PTI aims to be first FOPLP supplier in AI server supply chain,"Fan-out panel-level packaging (FOPLP) is poised to become the next-generation advanced packaging technology, driving industry competition and research investment. Leading outsourced semiconductor assembly and test services (OSATs) such as ASE Holdings and Pow…",https://www.digitimes.com/news/a20250911PD214/foplp-packaging-pti-ai-server-supply-chain.html,https://img.digitimes.com/newsshow/20250911pd214_files/2_b.jpg,2025-09-11T06:43:32Z,"Save my User ID and Password
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function… [+307 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Evolent Health (NYSE:EVH) Given “Buy” Rating at Canaccord Genuity Group,"Evolent Health (NYSE:EVH – Get Free Report)‘s stock had its “buy” rating reissued by research analysts at Canaccord Genuity Group in a research report issued on Tuesday,Benzinga reports. They currently have a $16.00 target price on the technology company’s st…",https://www.etfdailynews.com/2025/09/11/evolent-health-nyseevh-given-buy-rating-at-canaccord-genuity-group/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/evolent-health-inc-logo-1200x675.png&w=240&h=240&zc=2,2025-09-11T06:42:56Z,"Evolent Health (NYSE:EVH – Get Free Report)‘s stock had its “buy” rating reissued by research analysts at Canaccord Genuity Group in a research report issued on Tuesday,Benzinga reports. They current… [+4625 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Morgan Stanley Lowers EPAM Systems (NYSE:EPAM) Price Target to $175.00,"EPAM Systems (NYSE:EPAM – Get Free Report) had its price target cut by equities research analysts at Morgan Stanley from $210.00 to $175.00 in a report issued on Tuesday, MarketBeat.com reports. The firm presently has an “equal weight” rating on the informati…",https://www.etfdailynews.com/2025/09/11/morgan-stanley-lowers-epam-systems-nyseepam-price-target-to-175-00/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/epam-systems-inc-logo-1200x675.png?v=20240507151547&w=240&h=240&zc=2,2025-09-11T06:42:56Z,"EPAM Systems (NYSE:EPAM – Get Free Report) had its price target cut by equities research analysts at Morgan Stanley from $210.00 to $175.00 in a report issued on Tuesday, MarketBeat.com reports. The … [+4384 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Evolent Health’s (EVH) Buy Rating Reaffirmed at BTIG Research,"Evolent Health (NYSE:EVH – Get Free Report)‘s stock had its “buy” rating reissued by stock analysts at BTIG Research in a research note issued to investors on Tuesday,Benzinga reports. They presently have a $20.00 target price on the technology company’s stoc…",https://www.etfdailynews.com/2025/09/11/evolent-healths-evh-buy-rating-reaffirmed-at-btig-research/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/evolent-health-inc-logo-1200x675.png&w=240&h=240&zc=2,2025-09-11T06:42:55Z,"Evolent Health (NYSE:EVH – Get Free Report)‘s stock had its “buy” rating reissued by stock analysts at BTIG Research in a research note issued to investors on Tuesday,Benzinga reports. They presently… [+4474 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,IQVIA (NYSE:IQV) Stock Rating Upgraded by Jefferies Financial Group,"IQVIA (NYSE:IQV – Get Free Report) was upgraded by analysts at Jefferies Financial Group from a “hold” rating to a “buy” rating in a report released on Tuesday, Marketbeat.com reports. The brokerage currently has a $225.00 target price on the medical research…",https://www.etfdailynews.com/2025/09/11/iqvia-nyseiqv-stock-rating-upgraded-by-jefferies-financial-group/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/iqvia-holdings-inc-logo-1200x675.png?v=20221026153142&w=240&h=240&zc=2,2025-09-11T06:42:54Z,"IQVIA (NYSE:IQV – Get Free Report) was upgraded by analysts at Jefferies Financial Group from a “hold” rating to a “buy” rating in a report released on Tuesday, Marketbeat.com reports. The brokerage … [+5514 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Royal Bank Of Canada Begins Coverage on Gartner (NYSE:IT),"Research analysts at Royal Bank Of Canada assumed coverage on shares of Gartner (NYSE:IT – Get Free Report) in a report released on Tuesday, Marketbeat.com reports. The firm set a “sector perform” rating and a $263.00 price target on the information technolog…",https://www.etfdailynews.com/2025/09/11/royal-bank-of-canada-begins-coverage-on-gartner-nyseit/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/gartner-inc-logo-1200x675.png&w=240&h=240&zc=2,2025-09-11T06:42:53Z,"Research analysts at Royal Bank Of Canada assumed coverage on shares of Gartner (NYSE:IT – Get Free Report) in a report released on Tuesday, Marketbeat.com reports. The firm set a “sector perform” ra… [+5344 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Critical Analysis: ATN International (NASDAQ:ATNI) versus United States Cellular (NYSE:USM),"United States Cellular (NYSE:USM – Get Free Report) and ATN International (NASDAQ:ATNI – Get Free Report) are both computer and technology companies, but which is the better stock? We will compare the two companies based on the strength of their earnings, ris…",https://www.etfdailynews.com/2025/09/11/critical-analysis-atn-international-nasdaqatni-versus-united-states-cellular-nyseusm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/atn-international-inc-logo-1200x675.png?v=20240521115409&w=240&h=240&zc=2,2025-09-11T06:40:50Z,"United States Cellular (NYSE:USM – Get Free Report) and ATN International (NASDAQ:ATNI – Get Free Report) are both computer and technology companies, but which is the better stock? We will compare th… [+5628 chars]",technology
"{'id': None, 'name': 'Variety'}",Naman Ramachandran,"Asia-Pacific Content Spend Hits $16 Billion as Streaming Overtakes Pay-TV for First Time, Research Finds","Streaming platforms will overtake traditional pay-TV as the largest source of content investment in Asia-Pacific in 2025, marking a historic first for the region’s video industry, according to Media Partners Asia’s newly released Asia Video Content Dynamics 2…",https://variety.com/2025/tv/news/asia-pacific-streaming-spend-paytv-1236514961/,https://variety.com/wp-content/uploads/2025/03/Cricket-Champions-Trophy.jpg?w=1000&h=563&crop=1,2025-09-11T06:40:37Z,"Streaming platforms will overtake traditional pay-TV as the largest source of content investment in Asia-Pacific in 2025, marking a historic first for the region’s video industry, according to Media … [+4184 chars]",technology
"{'id': None, 'name': 'Imagable.ai'}",azqsxw11011,Show HN: AI Image Editor with Natural Language Commands,"Most photo editing requires learning complex software. I wanted something that works conversationally - just describe what you want: ""remove the background"", ""make the sky more dramatic"", ""change the car to red"".How it works:
 - Upload images
 - Type editing …",https://imagable.ai,https://imagable.ai/images/og-image.webp,2025-09-11T06:39:50Z,"AI-Powered Natural Language Editing
Edit your photos using simple text descriptions. Our AI photo editor understands natural language commands - no complex tools or design skills required.
Professi… [+907 chars]",technology
