source,author,title,description,url,urlToImage,publishedAt,content,topic
"{'id': None, 'name': 'Forbes'}","Cat Wang, Forbes Staff, 
 Cat Wang, Forbes Staff
 https://www.forbes.com/sites/catzxwang/","Peak XV Bets On AI, Fintech And Sportswear Startups","With assets under management of over $9 billion, Peak XV is investing up to $3 million in each of the 23 companies included in the eleventh cohort of Surge, its platform for early-stage startups.",https://www.forbes.com/sites/catzxwang/2025/09/25/peak-xv-bets-on-ai-fintech-and-sportswear-startups/,https://imageio.forbes.com/specials-images/imageserve/68d5128b17084201cdc3e4c8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-09-25T10:30:01Z,"Peak XV's Surge 11 founders.
Courtesy of Peak XV
Bangalore-headquartered venture capital firm Peak XV Partners (formerly known as Sequoia Capital India &amp; Southeast Asia) is betting on artificia… [+2272 chars]",technology
"{'id': None, 'name': 'Forbes'}","Cat Wang, Forbes Staff, 
 Cat Wang, Forbes Staff
 https://www.forbes.com/sites/catzxwang/","Peak XV Bets On AI, Fintech And Consumer Startups","With assets under management of over $9 billion, Peak XV is investing up to $3 million in each of the 23 companies included in the eleventh cohort of Surge, its platform for early-stage startups.",https://www.forbes.com/sites/catzxwang/2025/09/25/peak-xv-bets-on-ai-fintech-and-consumer-startups/,https://imageio.forbes.com/specials-images/imageserve/68d5128b17084201cdc3e4c8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-09-25T10:30:01Z,"Peak XV's Surge 11 founders.
Courtesy of Peak XV
Venture capital firm Peak XV Partners (formerly known as Sequoia Capital India &amp; Southeast Asia) is betting on artificial intelligence companies… [+2248 chars]",technology
"{'id': None, 'name': 'Forbes'}","Emily Garcia, Contributor, 
 Emily Garcia, Contributor
 https://www.forbes.com/sites/emilygarcia/",Here's How Trump's Policies Benefit Companies In His Stock Portfolio,"When he left office, Trump had roughly 90 holdings, mostly ETFs and mutual funds. Now he has stakes in more than 700 stocks and plenty of conflicts of interest.",https://www.forbes.com/sites/emilygarcia/2025/09/25/heres-how-trumps-policies-benefit-companies-in-his-stock-portfolio/,https://imageio.forbes.com/specials-images/imageserve/68d451d5c26b6875e95617ae/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-09-25T10:30:00Z,"Jamel Toppin for Forbes
Running for a second term has been President Donald Trumps most successful investment to date. Since winning the election in 2024, Trumps net worth has almost doubled, thanks… [+9141 chars]",technology
"{'id': None, 'name': 'mindbodygreen.com'}",https://www.facebook.com/drdanielamen,5 Surprising Causes Of Depression A Neuroscientist Sees All The Time,Being diagnosed with depression doesn't indicate the root cause of your depressive symptoms.,https://www.mindbodygreen.com/articles/why-i-see-depression-as-symptomnot-diagnosis-with-depression-controlled-trial,"https://mindbodygreen-res.cloudinary.com/image/upload/c_fill,w_2000,h_1200,g_auto,fl_lossy,f_jpg/org/e0wdjv2mqkm6y0y0y.png",2025-09-25T10:30:00Z,"People are always surprised when they hear mea psychiatrist for more than 40 yearssay that I don't like the diagnosis of depression.
Why do I say that? Imagine if you had crushing chest pain and you… [+5242 chars]",technology
"{'id': None, 'name': 'Forbes'}","Jeff Kauflin, Forbes Staff, 
 Jeff Kauflin, Forbes Staff
 https://www.forbes.com/sites/jeffkauflin/",Unprofitable Microlending Fintech Makes Big Bet On Global Expansion,"After 11 years, Tala still isn’t profitable. But it has revamped its technology and developed a new underwriting approach, and it aims to enter six new countries and break even by early 2026.",https://www.forbes.com/sites/jeffkauflin/2025/09/25/unprofitable-microlending-fintech-makes-big-bet-on-global-expansion/,https://imageio.forbes.com/specials-images/imageserve/68d30c41ee2d72da721eb329/0x0.png?format=png&height=900&width=1600&fit=bounds,2025-09-25T10:30:00Z,"In March 2020, the Covid pandemic was beginning to devastate the finances of consumers in the Philippines. The country's government had imposed what became one of the longest military-enforced lockdo… [+11182 chars]",technology
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,ABB India invests Rs 140 cr for motors manufacturing expansion,"ABB India will invest over Rs 140 crore to expand its Low Voltage motors facility. The company will also launch IE5 ultra-premium efficiency motors. This move reinforces India's role as a global manufacturing hub. The IE5 motors, designed for various industri…",https://economictimes.indiatimes.com/industry/auto/auto-components/abb-india-invests-rs-140-cr-for-motors-manufacturing-expansion/articleshow/124114698.cms,"https://img.etimg.com/thumb/msid-124115909,width-1200,height-630,imgsize-258838,overlay-economictimes/articleshow.jpg",2025-09-25T10:29:17Z,Electrification and automation major ABB India on Thursday said that it is investing over Rs 140 crore to expand and modernise its Low Voltage (LV) motors manufacturing facility in India.This investm… [+1128 chars],technology
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Prakshali Tiwari,Is your workforce ready for the Age of Intelligence?,"In the age of intelligence, enterprises need more than generic training. Talentsprint, part of Accenture, partners with organisations to co-create custom AI learning journeys that are scalable, offer flexible programs that align people with technology and unl…",https://timesofindia.indiatimes.com/education/is-your-workforce-ready-for-the-age-of-intelligence/articleshow/124113937.cms,"https://static.toiimg.com/thumb/msid-124112264,width-1070,height-580,imgsize-41100,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2025-09-25T10:28:01Z,10 strangest animals in the world,technology
"{'id': None, 'name': 'Uxdesign.cc'}",Ian Batterbee,Don’t make me blush: Are machines truly capable of emotion?,"Can technology truly experience emotion, or only mimic it convincingly?
Continue reading on UX Collective »",https://uxdesign.cc/dont-make-me-blush-are-machines-truly-capable-of-emotion-ab38b3d80f73,https://miro.medium.com/v2/resize:fit:1200/1*RzKnBbop38qmtAgiSQER3Q.jpeg,2025-09-25T10:26:55Z,"A playful twist on the Marilyn Monroe moment reimagined as a love-struck robot.
It was unusual for me to drive my boys to school. So, they used it as an opportunity for me to ask the cars online voi… [+850 chars]",technology
"{'id': None, 'name': 'GlobeNewswire'}",Guotai Haitong Securities,Guotai Haitong Securities hosts conference on biopharma and AI in E. China's Shanghai,"SHANGHAI, Sept. 25, 2025 (GLOBE NEWSWIRE) -- The 2025 Shanghai pioneering industries conference, hosted by Guotai Haitong Securities, was recently held in east China's Shanghai. The event also featured the 14th pharmaceutical CEO forum and the 5th artificial …",https://www.globenewswire.com/news-release/2025/09/25/3156109/0/en/Guotai-Haitong-Securities-hosts-conference-on-biopharma-and-AI-in-E-China-s-Shanghai.html,,2025-09-25T10:26:00Z,"SHANGHAI, Sept. 25, 2025 (GLOBE NEWSWIRE) -- The 2025 Shanghai pioneering industries conference, hosted by Guotai Haitong Securities, was recently held in east China's Shanghai. The event also featur… [+1655 chars]",technology
"{'id': None, 'name': 'Theregister.com'}",SA Mathieson,EU starting registration of fingerprints and faces for short-stay foreigners,Biometric Entry/Exit System phased in from October to 29 Schengen countries Travelers including Britons and Americans visiting most European countries will have to register their fingerprints and faces under a system that goes live next month.…,https://www.theregister.com/2025/09/25/eu_entry_exit_system/,https://regmedia.co.uk/2017/01/17/uk_passport_control2_photo_via_shutterstock.jpg,2025-09-25T10:24:54Z,"Travelers including Britons and Americans visiting most European countries will have to register their fingerprints and faces under a system that goes live next month.
The European Union will phase … [+3169 chars]",technology
"{'id': None, 'name': 'Finextra'}",Editorial Team,Nasda ports Calypso to AWS,"Nasdaq (Nasdaq, Inc.) and Amazon Web Services, Inc. (AWS), an Amazon.com, Inc. company, today announced an expansion of their strategic technology partnership by giving financial institutions the option of deploying Nasdaq Calypso on AWS.",https://www.finextra.com/pressarticle/107237/nasda-ports-calypso-to-aws,https://www.finextra.com/about/finextra-logo.png,2025-09-25T10:24:16Z,"Nasdaq (Nasdaq, Inc.) and Amazon Web Services, Inc. (AWS), an Amazon.com, Inc. company, today announced an expansion of their strategic technology partnership by giving financial institutions the opt… [+4036 chars]",technology
"{'id': 'techradar', 'name': 'TechRadar'}","chiara.castro@futurenet.com (Chiara Castro) , Chiara Castro","""We want to make some noise"" - Advocates are stepping in to defend VPNs, and they need your help",Fight for the Future is calling everyone worldwide to join the Defend VPNs Day of Action on September 25 and tell their government that banning VPNs cannot be an option.,https://www.techradar.com/vpn/vpn-privacy-security/we-want-to-make-some-noise-advocates-are-stepping-in-to-defend-vpns-and-they-need-your-help,https://cdn.mos.cms.futurecdn.net/ji5q5LEbkXwmbhvpgHgPqK.jpg,2025-09-25T10:23:56Z,"<ul><li>On September 25, advocates are calling people worldwide to sign a petition to defend VPNs</li><li>Defend VPNs Day of Action is an initiative created by Fight for the Future and supported by s… [+5362 chars]",technology
"{'id': None, 'name': 'Sunstar.com.ph'}",Cherry Ann Virador,Health concerns stall P5B waste-to-energy project in Guba,"ALMOST P5-billion waste-to-energy (WTE) project of the Cebu City Government remains on hold three years after its approval, as strong opposition from residents",https://www.sunstar.com.ph/cebu/health-concerns-stall-p5b-waste-to-energy-project-in-guba,https://media.assettype.com/sunstar%2F2024-07%2F9bd837ef-7cef-4587-ab0d-226710d167b3%2FSunStar%20Cebu%20City?rect=0%2C34%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,2025-09-25T10:23:25Z,"ALMOST P5-billion waste-to-energy (WTE) project of the Cebu City Government remains on hold three years after its approval, as strong opposition from residents in Barangay Guba continues to stall its… [+4916 chars]",technology
"{'id': None, 'name': 'ComputerWeekly.com'}",Caroline Donnelly,Green energy microgrids hailed as cost-effective answer to UK’s datacentre energy supply woes,Research from the Centre for Net Zero claims green energy microgrids could be a more cost-efficient alternative to nuclear small modular reactors when it comes to powering the UK's datacentres,https://www.computerweekly.com/news/366631957/Green-energy-microgrids-hailed-as-cost-effective-answer-to-UKs-datacentre-energy-supply-woes,https://www.computerweekly.com/visuals/German/article/wind-farm-green-energy-adobe.jpg,2025-09-25T10:23:00Z,The government should consider expanding the availability of renewable microgrids as a cheaper and faster alternative to building nuclear small modular reactors (SMRs) to meet the energy needs of dat… [+5601 chars],technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Sowell Financial Services LLC Raises Stake in Broadridge Financial Solutions, Inc. $BR","Sowell Financial Services LLC lifted its position in Broadridge Financial Solutions, Inc. (NYSE:BR – Free Report) by 6.1% in the second quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The inst…",https://www.etfdailynews.com/2025/09/25/sowell-financial-services-llc-raises-stake-in-broadridge-financial-solutions-inc-br/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/broadridge-financial-solutions-inc-logo-1200x675.jpg?v=20221104063540&w=240&h=240&zc=2,2025-09-25T10:22:50Z,"Sowell Financial Services LLC lifted its position in Broadridge Financial Solutions, Inc. (NYSE:BR – Free Report) by 6.1% in the second quarter, according to the company in its most recent disclosure… [+6561 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Alibaba Group Holding Limited $BABA Shares Sold by Sowell Financial Services LLC,"Sowell Financial Services LLC cut its holdings in shares of Alibaba Group Holding Limited (NYSE:BABA – Free Report) by 15.2% during the second quarter, according to its most recent disclosure with the Securities and Exchange Commission. The fund owned 5,793 s…",https://www.etfdailynews.com/2025/09/25/alibaba-group-holding-limited-baba-shares-sold-by-sowell-financial-services-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/alibaba-group-holding-limited-logo-1200x675.png?v=20221020143329&w=240&h=240&zc=2,2025-09-25T10:22:49Z,"Sowell Financial Services LLC cut its holdings in shares of Alibaba Group Holding Limited (NYSE:BABA – Free Report) by 15.2% during the second quarter, according to its most recent disclosure with th… [+4030 chars]",technology
"{'id': None, 'name': 'BusinessLine'}",Our Bureau,Fresh-commerce start-up Handpickd secures $15 m in series A round led by Bertelsmann India,"The funds will be deployed to strengthen its talent pool, expand serviceability in existing geographies, and create technology for further optimising its supply chain",https://www.thehindubusinessline.com/companies/fresh-commerce-start-up-handpickd-secures-15-m-in-series-a-round-led-by-bertelsmann-india/article70092880.ece,https://bl-i.thgim.com/public/incoming/3evidc/article70092927.ece/alternates/LANDSCAPE_1200/IMG_Long_term_investment_2_1_PUDSQ0LV.jpg,2025-09-25T10:20:24Z,Gurgaon-based fresh-commerce start-up Handpickd has bagged $15 million in a Series A funding round led by Bertelsmann India Investments (BII). The round also saw participation from Titan Capital Winn… [+1112 chars],technology
"{'id': None, 'name': 'BusinessLine'}",BL Bengaluru Bureau,Fresh-commerce start-up Handpickd secures $15 million in series A round led by Bertelsmann India,"The funds will be deployed to strengthen its talent pool, expand serviceability in existing geographies, and create technology for further optimising its supply chain",https://www.thehindubusinessline.com/markets/fresh-commerce-start-up-handpickd-secures-15-m-in-series-a-round-led-by-bertelsmann-india/article70092880.ece,https://bl-i.thgim.com/public/incoming/3evidc/article70092927.ece/alternates/LANDSCAPE_1200/IMG_Long_term_investment_2_1_PUDSQ0LV.jpg,2025-09-25T10:20:24Z,Gurgaon-based fresh-commerce start-up Handpickd has bagged $15 million in a Series A funding round led by Bertelsmann India Investments (BII). The round also saw participation from Titan Capital Winn… [+1112 chars],technology
"{'id': None, 'name': 'Bpando.org'}",Emily Gosling,IAAC by Mucho,"The IAAC (Institute for Advanced Architecture of Catalonia) is an organisation which boasts a remit that feels both nigh-on impossibly wide but also hyperspecific. Based in Barcelona and founded in 2001 as a hub for innovation in architecture and design, IAAC…",https://bpando.org/2025/09/25/institutional-branding-iaac-by-mucho/,https://bpando.org/wp-content/uploads/2-IAAC-Advanced-Architecture-Barcelona-Posters-Mucho-BPO-Review-copy.jpg,2025-09-25T10:19:23Z,The IAAC (Institute for Advanced Architecture of Catalonia) is an organisation which boasts a remit that feels both nigh-on impossibly wide but also hyperspecific. Based in Barcelona and founded in 2… [+7213 chars],technology
"{'id': None, 'name': 'GlobeNewswire'}",Research and Markets,"Managed Cloud Services (MCS) Market Overview 2025: Hybrid, Multi-Cloud and Edge Architectures Drive Growth as Enterprises Demand AI Ops, FinOps and Secure DevOps - Global Forecast to 2030","Key market opportunities in Managed Cloud Services include the shift to hybrid cloud for flexibility and security, growing automation services, and managed PaaS demand. Rising SME adoption and expansion in Asia-Pacific offer growth potential. Key industries d…",https://www.globenewswire.com/news-release/2025/09/25/3156104/28124/en/Managed-Cloud-Services-MCS-Market-Overview-2025-Hybrid-Multi-Cloud-and-Edge-Architectures-Drive-Growth-as-Enterprises-Demand-AI-Ops-FinOps-and-Secure-DevOps-Global-Forecast-to-2030.html,https://ml.globenewswire.com/Resource/Download/908fb457-7f8e-4a08-9081-5565e3dfb3d7,2025-09-25T10:16:00Z,"Dublin, Sept. 25, 2025 (GLOBE NEWSWIRE) -- The ""Managed Cloud Services (MCS) - A Global Market Overview"" report has been added to ResearchAndMarkets.com's offering.
The global Managed Cloud Services… [+10944 chars]",technology
"{'id': None, 'name': 'Techtarget.com'}",Kinza Yasar,What is a wireless sensor network (WSN)?,"A wireless sensor network (WSN) is a distributed network of spatially distributed sensors that communicate wirelessly to collect, monitor, and transmit environmental or physical condition data to a central system or cloud platform for analysis.",https://www.techtarget.com/searchnetworking/definition/What-is-a-wireless-sensor-network-WSN,https://www.techtarget.com/ITKE/images/logos/TTlogo-379x201.png,2025-09-25T10:16:00Z,"A wireless sensor network (WSN) is a distributed network of spatially distributed sensors that communicate wirelessly to collect, monitor, and transmit environmental or physical condition data to a c… [+22028 chars]",technology
"{'id': None, 'name': 'Internet'}",info@thehackernews.com (The Hacker News),"Tech Overtakes Gaming as Top DDoS Attack Target, New Gcore Radar Report Finds","The latest Gcore Radar report analyzing attack data from Q1–Q2 2025, reveals a 41% year-on-year increase in total attack volume. The largest attack peaked at 2.2 Tbps, surpassing the 2 Tbps record in late 2024. Attacks are growing not only in scale but in sop…",https://thehackernews.com/2025/09/tech-overtakes-gaming-as-top-ddos.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiJocroYsopaGGyWPc2RaU-XbxD6sK8eW7A7v7iWtMnQV0gLgQ4e_F5l3koZ2pJXGyoV9cFZM88Wu9Jy-O2mQaBoD0tcMntXI85a1bnkNEW-nmvk-Z1UwouKgBGFX84F5XuZfsJlrDxCLeFmMXfJvoQUFNVMqfivdvkk0-h4Dl5seiVLsc5VIbPdV9112Q/s728-rw-e365/ddos.jpg,2025-09-25T10:15:00Z,"The latest Gcore Radar report analyzing attack data from Q1–Q2 2025, reveals a 41% year-on-year increase in total attack volume. The largest attack peaked at 2.2 Tbps, surpassing the 2 Tbps record in… [+5659 chars]",technology
"{'id': None, 'name': 'GlobeNewswire'}","RetinalGeniX Technologies, Inc.","RetinalGenix Technologies Advances Home and Remote Monitoring Patent Portfolio, Positioning for the Future of Ocular and Systemic Disease Care","RetinalGenix Technologies Advances Home and Remote Monitoring Patent Portfolio, Positioning for the Future of Ocular and Systemic Disease Care......",https://www.globenewswire.com/news-release/2025/09/25/3156103/0/en/RetinalGenix-Technologies-Advances-Home-and-Remote-Monitoring-Patent-Portfolio-Positioning-for-the-Future-of-Ocular-and-Systemic-Disease-Care.html,https://ml.globenewswire.com/Resource/Download/08bcd83b-5684-49d3-bdb6-809c942eacea,2025-09-25T10:15:00Z,"APOLLO BEACH, Fla., Sept. 25, 2025 (GLOBE NEWSWIRE) -- RetinalGenix Technologies Inc. (OTCQB:RTGN) (RetinalGenix or the Company), a pioneering developmental-stage ophthalmic monitoring and biopharmac… [+7502 chars]",technology
