source,author,title,description,url,urlToImage,publishedAt,content,topic
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Michael Baur Sells 102,031 Shares of ScanSource (NASDAQ:SCSC) Stock","ScanSource, Inc. (NASDAQ:SCSC – Get Free Report) CEO Michael Baur sold 102,031 shares of the firm’s stock in a transaction on Wednesday, September 17th. The stock was sold at an average price of $44.96, for a total transaction of $4,587,313.76. Following the …",https://www.etfdailynews.com/2025/09/21/michael-baur-sells-102031-shares-of-scansource-nasdaqscsc-stock/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/scansource-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-09-21T08:55:01Z,"ScanSource, Inc. (NASDAQ:SCSC – Get Free Report) CEO Michael Baur sold 102,031 shares of the firm’s stock in a transaction on Wednesday, September 17th. The stock was sold at an average price of $44.… [+4525 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"NorthCrest Asset Manangement LLC Lowers Position in Celestica, Inc. $CLS","NorthCrest Asset Manangement LLC cut its holdings in Celestica, Inc. (NYSE:CLS – Free Report) (TSE:CLS) by 79.5% in the second quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The firm owned 3,…",https://www.etfdailynews.com/2025/09/21/northcrest-asset-manangement-llc-lowers-position-in-celestica-inc-cls/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/celestica-inc-logo-1200x675.png?v=20220503104731&w=240&h=240&zc=2,2025-09-21T08:52:55Z,"NorthCrest Asset Manangement LLC cut its holdings in Celestica, Inc. (NYSE:CLS – Free Report) (TSE:CLS) by 79.5% in the second quarter, according to the company in its most recent disclosure with the… [+4753 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Intellicheck Mobilisa (NASDAQ:IDN) versus VIQ Solutions (OTCMKTS:VQSLF) Critical Comparison,"Institutional & Insider Ownership 42.8% of Intellicheck Mobilisa shares are held by institutional investors. 6.9% of Intellicheck Mobilisa shares are held by insiders. Strong institutional ownership is an indication that hedge funds, endowments and large mone…",https://www.etfdailynews.com/2025/09/21/intellicheck-mobilisa-nasdaqidn-versus-viq-solutions-otcmktsvqslf-critical-comparison/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/viq-solutions-inc-logo-1200x675.png?v=20221227152842&w=240&h=240&zc=2,2025-09-21T08:52:54Z,"Institutional &amp; Insider Ownership
42.8% of Intellicheck Mobilisa shares are held by institutional investors. 6.9% of Intellicheck Mobilisa shares are held by insiders. Strong institutional owner… [+5114 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Swedbank AB Has $20.62 Million Holdings in SBA Communications Corporation $SBAC,"Swedbank AB boosted its stake in SBA Communications Corporation (NASDAQ:SBAC – Free Report) by 11.0% in the second quarter, Holdings Channel reports. The firm owned 87,814 shares of the technology company’s stock after purchasing an additional 8,716 shares du…",https://www.etfdailynews.com/2025/09/21/swedbank-ab-has-20-62-million-holdings-in-sba-communications-corporation-sbac/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/sba-communications-corp-logo-1200x675.gif&w=240&h=240&zc=2,2025-09-21T08:43:06Z,"Swedbank AB boosted its stake in SBA Communications Corporation (NASDAQ:SBAC – Free Report) by 11.0% in the second quarter, Holdings Channel reports. The firm owned 87,814 shares of the technology co… [+5298 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Swedbank AB Buys 62,102 Shares of LyondellBasell Industries N.V. $LYB","Swedbank AB grew its stake in shares of LyondellBasell Industries N.V. (NYSE:LYB – Free Report) by 37.3% during the second quarter, Holdings Channel.com reports. The institutional investor owned 228,502 shares of the specialty chemicals company’s stock after …",https://www.etfdailynews.com/2025/09/21/swedbank-ab-buys-62102-shares-of-lyondellbasell-industries-n-v-lyb/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/lyondellbasell-industries-logo-1200x675.png?v=20221102151533&w=240&h=240&zc=2,2025-09-21T08:43:03Z,"Swedbank AB grew its stake in shares of LyondellBasell Industries N.V. (NYSE:LYB – Free Report) by 37.3% during the second quarter, Holdings Channel.com reports. The institutional investor owned 228,… [+6243 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Masimo (NASDAQ:MASI) Downgraded by Wall Street Zen to Hold,Wall Street Zen cut shares of Masimo (NASDAQ:MASI – Free Report) from a buy rating to a hold rating in a research report sent to investors on Saturday. Several other brokerages have also recently weighed in on MASI. BTIG Research reiterated a “buy” rating and…,https://www.etfdailynews.com/2025/09/21/masimo-nasdaqmasi-downgraded-by-wall-street-zen-to-hold/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/masimo-corp-logo.jpg&w=240&h=240&zc=2,2025-09-21T08:43:01Z,"Wall Street Zen cut shares of Masimo (NASDAQ:MASI – Free Report) from a buy rating to a hold rating in a research report sent to investors on Saturday.
Several other brokerages have also recently we… [+4739 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Swedbank AB Buys 8,305 Shares of Waters Corporation $WAT","Swedbank AB raised its stake in shares of Waters Corporation (NYSE:WAT – Free Report) by 25.8% in the 2nd quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The fund owned 40,526 shares of the me…",https://www.etfdailynews.com/2025/09/21/swedbank-ab-buys-8305-shares-of-waters-corporation-wat/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/waters-co-logo-1200x675.png?v=20240109092105&w=240&h=240&zc=2,2025-09-21T08:42:57Z,"Swedbank AB raised its stake in shares of Waters Corporation (NYSE:WAT – Free Report) by 25.8% in the 2nd quarter, according to the company in its most recent disclosure with the Securities and Excha… [+4900 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,NetEase (NASDAQ:NTES) Downgraded to Buy Rating by Wall Street Zen,Wall Street Zen cut shares of NetEase (NASDAQ:NTES – Free Report) from a strong-buy rating to a buy rating in a research note released on Saturday morning. A number of other research firms also recently issued reports on NTES. The Goldman Sachs Group set a $1…,https://www.etfdailynews.com/2025/09/21/netease-nasdaqntes-downgraded-to-buy-rating-by-wall-street-zen/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/netease-inc-logo.png?v=20240103181107&w=240&h=240&zc=2,2025-09-21T08:42:57Z,"Wall Street Zen cut shares of NetEase (NASDAQ:NTES – Free Report) from a strong-buy rating to a buy rating in a research note released on Saturday morning.
A number of other research firms also rece… [+4034 chars]",technology
"{'id': None, 'name': 'Pypi.org'}",,kotonebot 0.3.0,"Kotonebot is game/app automation library based on computer vision technology, works for Windows and Android.",https://pypi.org/project/kotonebot/0.3.0/,,2025-09-21T08:42:22Z,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Baader Bank Aktiengesellschaft Cuts Stock Holdings in AMETEK, Inc. $AME","Baader Bank Aktiengesellschaft decreased its stake in shares of AMETEK, Inc. (NYSE:AME – Free Report) by 7.4% during the 2nd quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund owned 1,135 shares…",https://www.etfdailynews.com/2025/09/21/baader-bank-aktiengesellschaft-cuts-stock-holdings-in-ametek-inc-ame/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/ametek-inc-logo-1200x675.png&w=240&h=240&zc=2,2025-09-21T08:40:59Z,"Baader Bank Aktiengesellschaft decreased its stake in shares of AMETEK, Inc. (NYSE:AME – Free Report) by 7.4% during the 2nd quarter, according to the company in its most recent disclosure with the S… [+6049 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Signal Advisors Wealth LLC Has $279,000 Stock Holdings in First Trust Low Duration Opportunities ETF $LMBS","Signal Advisors Wealth LLC grew its position in First Trust Low Duration Opportunities ETF (NASDAQ:LMBS – Free Report) by 23.4% during the 2nd quarter, Holdings Channel reports. The firm owned 5,657 shares of the company’s stock after purchasing an additional…",https://www.etfdailynews.com/2025/09/21/signal-advisors-wealth-llc-has-279000-stock-holdings-in-first-trust-low-duration-opportunities-etf-lmbs/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/first-trust-low-duration-opportunities-etf-logo-1200x675.jpg?v=20210709131324&w=240&h=240&zc=2,2025-09-21T08:40:56Z,"Signal Advisors Wealth LLC grew its position in First Trust Low Duration Opportunities ETF (NASDAQ:LMBS – Free Report) by 23.4% during the 2nd quarter, Holdings Channel reports. The firm owned 5,657 … [+3436 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,IQVIA Holdings Inc. $IQV Shares Sold by Sumitomo Mitsui DS Asset Management Company Ltd,"Sumitomo Mitsui DS Asset Management Company Ltd decreased its position in shares of IQVIA Holdings Inc. (NYSE:IQV – Free Report) by 52.1% in the 2nd quarter, according to the company in its most recent Form 13F filing with the SEC. The firm owned 21,803 share…",https://www.etfdailynews.com/2025/09/21/iqvia-holdings-inc-iqv-shares-sold-by-sumitomo-mitsui-ds-asset-management-company-ltd/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/iqvia-holdings-inc-logo-1200x675.png?v=20221026153142&w=240&h=240&zc=2,2025-09-21T08:40:56Z,"Sumitomo Mitsui DS Asset Management Company Ltd decreased its position in shares of IQVIA Holdings Inc. (NYSE:IQV – Free Report) by 52.1% in the 2nd quarter, according to the company in its most rece… [+5619 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"DuPont de Nemours, Inc. $DD Shares Bought by Sumitomo Mitsui DS Asset Management Company Ltd","Sumitomo Mitsui DS Asset Management Company Ltd grew its holdings in shares of DuPont de Nemours, Inc. (NYSE:DD – Free Report) by 0.6% during the second quarter, according to its most recent Form 13F filing with the SEC. The firm owned 54,503 shares of the ba…",https://www.etfdailynews.com/2025/09/21/dupont-de-nemours-inc-dd-shares-bought-by-sumitomo-mitsui-ds-asset-management-company-ltd/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/dupont-logo-1200x675.gif&w=240&h=240&zc=2,2025-09-21T08:40:55Z,"Sumitomo Mitsui DS Asset Management Company Ltd grew its holdings in shares of DuPont de Nemours, Inc. (NYSE:DD – Free Report) by 0.6% during the second quarter, according to its most recent Form 13F… [+5986 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Sumitomo Mitsui DS Asset Management Company Ltd Purchases 204 Shares of Jabil, Inc. $JBL","Sumitomo Mitsui DS Asset Management Company Ltd raised its holdings in Jabil, Inc. (NYSE:JBL – Free Report) by 1.6% in the second quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The firm owned 12,869 shares of the t…",https://www.etfdailynews.com/2025/09/21/sumitomo-mitsui-ds-asset-management-company-ltd-purchases-204-shares-of-jabil-inc-jbl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jabil-logo-1200x675.jpg&w=240&h=240&zc=2,2025-09-21T08:40:54Z,"Sumitomo Mitsui DS Asset Management Company Ltd raised its holdings in Jabil, Inc. (NYSE:JBL – Free Report) by 1.6% in the second quarter, according to its most recent 13F filing with the Securities … [+5692 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"MassMutual Private Wealth & Trust FSB Trims Stock Holdings in Zimmer Biomet Holdings, Inc. $ZBH","MassMutual Private Wealth & Trust FSB lowered its stake in shares of Zimmer Biomet Holdings, Inc. (NYSE:ZBH – Free Report) by 96.7% in the second quarter, HoldingsChannel.com reports. The institutional investor owned 880 shares of the medical equipment provid…",https://www.etfdailynews.com/2025/09/21/massmutual-private-wealth-trust-fsb-trims-stock-holdings-in-zimmer-biomet-holdings-inc-zbh/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/zimmer-biomet-holdings-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-09-21T08:38:50Z,"MassMutual Private Wealth &amp; Trust FSB lowered its stake in shares of Zimmer Biomet Holdings, Inc. (NYSE:ZBH – Free Report) by 96.7% in the second quarter, HoldingsChannel.com reports. The institu… [+6108 chars]",technology
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Signal Advisors Wealth LLC Takes Position in Hewlett Packard Enterprise Company $HPE,"Signal Advisors Wealth LLC acquired a new stake in shares of Hewlett Packard Enterprise Company (NYSE:HPE – Free Report) during the second quarter, HoldingsChannel.com reports. The institutional investor acquired 14,709 shares of the technology company’s stoc…",https://www.etfdailynews.com/2025/09/21/signal-advisors-wealth-llc-takes-position-in-hewlett-packard-enterprise-company-hpe/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/hewlett-packard-enterprise-co-logo-1200x675.jpg&w=240&h=240&zc=2,2025-09-21T08:38:49Z,"Signal Advisors Wealth LLC acquired a new stake in shares of Hewlett Packard Enterprise Company (NYSE:HPE – Free Report) during the second quarter, HoldingsChannel.com reports. The institutional inve… [+5491 chars]",technology
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,Government plans to introduce skill based learning in Class 11 & 12 curriculum: Dharmendra Pradhan,The government plans to introduce skill-based learning in Classes 11 and 12. This is in line with the National Education Policy 2020. Union Minister Dharmendra Pradhan announced this at IIT Madras. The ministry is also working to introduce skill-based learnin…,https://economictimes.indiatimes.com/news/india/government-plans-to-introduce-skill-based-learning-in-class-11-12-curriculum-dharmendra-pradhan/articleshow/124025808.cms,"https://img.etimg.com/thumb/msid-124025815,width-1200,height-630,imgsize-41880,overlay-economictimes/articleshow.jpg",2025-09-21T08:37:19Z,"The Government is considering to add skill based learning be incorporated in the curriculum of Class 11 and 12 as per the recommendations of the National Education Policy 2020, Union Minister Dharmen… [+1132 chars]",technology
